filename,page,text,page_count,url
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,7,"PS 7-1 DOR DAW US SIRYAN SIRHAN
} 3) SHAKY

Department of State TELEGRAM

LIMITED OFFICIAL USE

PAGE @} AMMAN @244@0 2614332

a7
ACTION USIA ag

INFO OCT O1sNEA 13eP B4ocIAE OOsINR G7oNSAE BGsRSC @1sD0DE g@sRSR

/@27 W
891829

R 2613452 MAY 69

FM AMEMBASSY AMMAN

TO USTA WASHDC

INFO SECSTATE WASHDC 7969

LIMITED OFFICIAL USE AMMAN 2449
USTAC
USTA FOR USINFO% IOP. IPS» IBS: DEPT FOR NEA

SUMMARY8s DURING THE COURSE OF THE SIRHAN TRIALes

LOCAL MEDIA TENDED TO TAKE SOMEWHAT RELAXED ATTITUDE
TOWARD SIRHANs AND RESTRICTED COVERAGE GENERALLY To
RUNNING STORIES FROM THE COMMERCIAL WIRELESS SERVICES.
SINCE THE DEATH SENTENCE WAS RECOMMENDED BY THE JURY

ON APRIL 214 THE LOCAL PRESS HAS BECOME MORE SYMPATHETIC
TO SIRHANs* GOVERNMENT*OWNED TV AND RADIO CONTINUE TO
RESTRICT COVERAGE TO STORIES FROM COMMERCIAL SOURCES BUT
NEWSPAPERS NOW ATTEMPTING PORTRAY SIRHAN AS HERO WHO
CONTINUES TO DESERVE SUPPORT OF ARABSo

1. PRIOR TO THE ANNOUNCEMENT OF THE COURT*’S DECISION IN

THE SIRHAN TRYALo PRESS RADIO/TV ALL TENDED RESTRICT COVERAGE
TO LENGTHY EXCERPTS FROM UPI»o REUTERS» MENAs ETCe

LOCAL JOURNALISTS PRIVATELY ADMITTED THAT LITTLE SYMPATHY

IN JORDAN FOR KILLER OF FATHER OF TEN CHILDREN

ee SINCE COURT*®S VERDICT.» PRIVATELY*OQWNED PRESS

SEEMS DETERMINED MAKE SIRHAN HEROo AMMAN’S WEEKLY ARABIC
AL=MASAs WHICH IS LEFTISTsLEANING AND THOUGHT BY SOME
OBSERVERS LOCAL SCENE TO BE IN POCKET OF RUSSIAN EMBASSY=~s
IN STORY MAY 5 POSED QUESTION QUOTE WHEN WILL ARABS MOVE
SAVE LIFE THE HERO-FEDAYEE UNQUOTEo PAPER SUGGESTED

S
,

MTEC OFICIAL USE
om

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,8,"Department of State TELEGRAM

LIMITED OFFICIAL USE

PAGE @2 AMMAN @2440 26134332

WASHINGTON AND ITS RULERS WOULD NOT DARE TO EXECUTE SIRHAN
IF HE WERE JEWISHe QUOTE BUT WASHINGTON TAKING MEASURES
EXECUTE BRAVE MANs WHOSE ONLY FAULT ATTEMPT STOP AMERICANS
FROM PROVIDING ISRAEL WITH PHANTOM AIRCRAFT UNQUOTE> SAME
ISSUE AL*MASA RAN ARTICLE BY WELL=KNOWN POETs AL@=AFHANI 2
IN WHICH RINGING PHRASE QUOTE THIS HERO=S BLOOD IS ON THE
ARABS UNQUOTE USEDe AFHANI CONCLUDED ARTICLE SAYING QUOTE
SIRHAN WILL NOT DIEscoee HIS MEMORY WILL LIVE IN HEART OF
HONEST STRUGGLE (JIHAD) AND IN HEARTS OF STRUGGLERS UNTIL
DOOMSDAY UNQUOTE®

30 SIMILAR SENTIMENT EXPRESSED IN ARTICLE BY WELL>KNOWN
JORDANIAN ANGLICAN PRIEST» REVEREND AKEL» WHO PRESENTLY

HAS SMALL CHURCH IN IRBIO»® HIS ARTICLE PRINTED

AD=DIFAAs ARABIC DAILYs MAY 14 SAID HE SENDING A

QUOTE DEEPLY FELT SALUTATION TO THE SOLDIER AND THE

FREEDOM FIGHTER eceese THE SALUTE GOES TO THE LION CUB OF
THE PALESTINE CATASTROPHYs SIRHAN BISHARA SIRHANe WE

SEND IT WITH THE SOUND OF OUR FIGHTERS' SHOTS REVERBERATING
ACROSS THE OCEANS, TO QUAKE THE DEATH CELL AND SHAKE
AMERICA FROM THE DEPTHS UNQUOTE€e

hs A MEMBER OF JORDAN'S PARLIAMENT=» EMILE ALeGHOURY»
DEPUTY FOR JERUSALEM, SAID ON MAY 17 IN AD+DUSTOURs, MOST
WIDELY READ LOCALLY PRODUCED ARABIC DAILYs THAT QUOTE THE
(STRHAN) CASE PROVIDES FOR THE ARABS A RARE AQPPORTUNITY
TO UNCOVER THE AMERICAN PREJUDICE AGAINST THE ARABS»
ESPECIALLY THE PALESTINIANS» THEIR RIGHTS AND INTERESTS*eece
ALTHOUGH THE JURY'S VERDICT WAS DEATHeoe THE CASE IS NOT
OVER YET*eeeARABS STILL HAVE WIDE FIELD TO SAVE LIFE
SIRHANceee@ARABSs OFFICIALS AND OTHERSs MUST CHANGE THEIR
FORMER MISERABLE ATTITUDEs AND ADOPT EFFECTIVE DECISIVE
POSITIONe**+eARAB LAWYERS AND BAR ASSOCIATIONS SHOULD

TAKE INITIATIVE TO CONTRIBUTE SERIOUSLY IN DEFENDING
SIRHAN AND PROVIDING NECESSARY FUNDS FOR APPEAL UNQUOTE®

So RECENT EDITIONS OF ARABIC PRESS HAVE RUN PHOTOS OF
CALIFORNIA'S GAS CHAMBERs SIRHAN!S MOTHER’S REACTION TO
SENATOR EDWARD KENNEDY'S APPEAL FOR HER SON'S LIFE TO

BE SPARED: AND NOTICE TO READERS THAT UAR®S SAWT AL*ARAB
IS SERIALIZING THE STORY OF SIRHAN®S LIFE FROM FIRST
OCCUPATION OF PALESTINE TERRITORY UNTIL. SENTENCE WAS

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,9,"Department of State TELEGRAM

LIMITED OFFICIAL USE

PAGE 93 AMMAN @244% 2614332

PASSED THAT SIRHAN MUST DIE IN GAS CHAMBERe STRATMON

LIMITED OFFICIAL USE

4]

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,10,"PS J-!1 DORIAN _US SHAY, SIRHA
Bi sHARA-

Department of State FLEGRAM

LIMITED OFFICIAL USE
PAGE @1 JIDDA @1443 2814172

|
ACTION NEA 15

INFO OCT 81sEUR 17010 132CIAE @BsD0DE gGeJPM B4eH @2e2INR B7sL O32

NSAE @@sNSC 10sP @42RSC O1sSP BeeSS 2GsUSIA L2eRSR 12/172 W

ee ese Pa omaucerw®en

R 2813532 APR 69

FM AMEMBASSY JIDDA

TO SECSTATE WASHDC 5361
INFO AMEMBASSY AMMAN
AMCONSUL DHAHRAN
AMEMBASSY LONDON
AMEMBASSY TEL AVIV
USMISSION USUN

LIMITED OFFICIAL USE JIDDA 1443
REFs SIRHAN CASE

fe SAUDI PRESS HAS FOLLOWED SIRHAN CASE ALMOST DAILY WITH LOW
KEY STRAIGHT NEWS COVERAGEo COMMENT OF SIRHAN'S FATHER THAT
EXECUTION WILL HARM US*ARAB RELATIONS HAS ALSO BEEN CARRIED
WITHOUT COMMENTo THERE HAS BEEN NO COMMENT ON COURT PROCEEDINGS»

@e FIRST EDITORIAL COMMENT SINCE VERDICT AND SENTENCING APPEARED
TODAY IN UKAZ BY ALI OMAR JABR» URGING ARABS NOT TO FEEL SAD FOR
SIRHAN SINCE GRIEF IS ONLY FOR THOSE WHO LOSE WAYs EDITORIALIST
ARGUES SIRHAN ""LIGHTING THE WAY AND DEFINING THE GOALo"" HE
CONCLUDES DYING IS ""SIMPLEST DUTY"" FOR CAUSE OF. FREEDOMo

3e COMMENT: EDITORIAL IS OBVIOUS’ EFFORT MAKE BEST OUT OF BaD
THINGe FROM BEGINNING SAUDIS HAVE HAD MIXED FEELINGS ON SIRHAN'S
ACTe THEY REALIZED IT WAS MISGUIDED AND HARMFUL TO OVERALL ARAB
CAUSEs YET LIKE OTHER ARABS HAVE SQUGHT CONVINCE THEMSELVES THAT
SIRHAN IS HERQ OF FEDAYEEN TYPE NOW SO WIDELY HERALDED HERE FOR
EXPLOITS AGAINST ISRAELo THIS IS LIGHT IN WHICH BAROODY RECENTLY
TRIED CAST SIRHAN AT UNe SAUDI PRESS MEDIA HAS FOUND IT SOMEWHAT
DIFFICULT PORTRAY HIM AS SUCH», BUT MAY NOW BE EXPECTED TRY TO WHIP
UP MORE CONVICTION ALONG THESE LINES+ IF TAKEN TO LOGICAL CONe
CLUSION AFOREMENTIONED EDITORIAL WOULD ALMOST APPEAR BE CALLING

LIMITED OFFICIAL’ USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,11,"Department of State TELEGRAM

LIMITED OFFICIAL’ USE

PAGE @2 JIDDA 61443 28134172

FOR POLITICAL ASSASSINATION» BUT’ WE DOUBT THAT EITHER WRITER OR
SAUDI READERS PREPARED READ THAT MUCH INTO IT,

EILTS:

LIMITED OFFICIAL! USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,12,"ps 21 fortan- «3 oe

OUTGOING TELEGRAM Department of State

INDICATE; [1 cotuect ONFIDENTIAL

, _—___ sam, PPB F-? 3
CHARGE TO g \

, mea \w)
ee - Classification

MN GRIR TS CAPA PS oem

ACTION: Amembassy 1 BONN FLASH

wee

STATE

 tosec G7

FROM ACTING SECRETARY
EXDIS

1. Today's Washington Post (Feb. 26) carries a Frank Mankiewic
and Tom Braden article entitled ""Rogers Backed but Judge
Rejected Sirhan Guilty Plea for Life Term.'' Following are
some of pertinent quotations from article.

2. ""The State Department specifically approved an agreement
reached here last week by which Sirhan Sirhan would change
his plea to ‘guilty’ in exchange for a sentence of life
imprisonment .""

3. ""Los Angeles District Attorney Evelle Younger advised
Secretary RSEKXKXYXKEXWMK of State William P. Rogers in
Washington of these possibilities in the bargaining between
his office and the Sirhan defense staff and received approval
from Rogers for the plan."" ,

4. ""In conversations with Secretary Rogers, he was advised

that the State Department-~-as a matter of U.S. foreign

Drafted by: CWA Tel. Ext. Telegraphic transmission and
S) /S: :RLBrown : al 2/26/69 6033 classification approved by: S /S - John P . Wal sh ;

Clearances:

S - Mr. monet

CONFIDENTIAL

FORM DS-322 Classification
Wm

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,13,"Page -2 of telegtam to. BONN

CONFIDENTIAL

Classification

rc

policy--would find the proposed deal acceptable. If Sirhan were to “|

plead guilty and receive life imprisonment, the reasoning went, it
could only have a beneficial effect as far as the fierce and violent
Middle East passions were concerned.""

5. ""Armed with Rogers' approval, Younger returned to the scene of the
trial here and approved the bargain.""

6. Full text of article being sent by unclassified septel.

7. It can be expected Department's press spokesman will be asked to
comment on the accuracy of this report. Until and unless we hear

from you otherwise, he will say that he knows nothing about it.

XRNE

L

CONFIDENTIAL

FORM
DS-322A Classification

8-63
CONTINUATION SHEET

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,14,"EXCLUSIVE DISTRIBULLON (XDES)

. Monthly Count
, OUTGOING

_ Ty stvibution by =inera Ex

Classification CONF IDENTIA}. Secy

s/S- -Screener _ 2b- 27- 2S

5/8-3 ~CMS 9 G- Fb | Serial No. —

siso ace alae _ ier

PRINCIPALS

OTHER AGENCIES

White House

Vice President

Defense

State Rep.

Treasury

en nme ean AAs me meee le mtn ett ES A pte te mr

ism Wn. Baundt EY

_ COPIES DESTROYED

a en ne ee nn nee peel

wae

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,15,"S F/ : — YS /: HA
PS 7/1 DOR DANY. SHAN, Me By

Department of State TELEGRAM

LIMITED OFFICIAL USE 68) =>

PAGE Oj AMMAN 98874 8799912

22 ~~) =
ACTION NEA 15 jw
INFO H @2sL @3sP B4sUSIA 12sINR B7,CIAE QOsNSA B2,SY O3sFB] orsaesGe,

RSR @lboRSC O1e/G53 W —~\

. veo eae Fe weot evo ws woUutw@uegquRnm 0387866 ee
R @768292 JAN 69

FM AMEMBASSY AMMAN
TO SECSTATE WASHDC ong

INFC AMEMBASSY BEIRUT
AMCONSUL JERUSALEM

LIMITED OFFICIAL USE AMMAN 8874

REF: STATE 1200 (fo 7-74

DEPUTY PRIMIN AHMAD TOUQAN AFFIRMED DEC 6 THAT GOJ HAS
NO RPT NO INTENTION SEND OFFICIAL’ OBSERVER TO OBSERVE
STRHAN TRIALs® ALSO To BEST HIS KNOWLEDGE: NO PRIVATE
JORDANIAN LAWYERS ARE PLANNING ATTENDe TOUQAN RECALLED
GOU HAS QUIETLY DISCOURAGED INITIATIVE BY JORDANIAN
LAWYERS IN JUNE 1968 (AMMAN 5439 AND AMMAN 54921 AND
POSITION GOJ OPPOSING SUCH PRIVATE REPRESENTATION IS
UNCHANGED» SYMMES

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,16,"PS ‘7-1 DORUAWU

OUTGOING TELEGRAM Department of State

INDICATE: [J couect 2
CHARGE TO LIMITED OFFICIAL USE

Classification

Origin ACTION: Amembassy AMMAN 3 Jan 69 23 28

INFO: Amembassy BELRUT

Amconsul JERUSALEM
STATE

IT USE q

mg FOR oc

SUBJECT: Sirhan Trial

1. In reply query Jordanian Ambassador Sharaf has informed

gp

Dept that to best his knowledge GOJ does not rpt not plan
send special reps or one of Embassy officers to observe
Sirhan trial due beginning Jan 7 at Los Angeles. Sharaf
stated Jordanian representation will be handled by Honorary
Consul George Zureiqat (US citizen), who will be available
observe certain sessions as necessary. He thought it unlikely
Zureiqat plans sit through entire proceeding.

2. Recalling reports several months ago that head Jordanian
Bar Association might attend trial, Dept would appreciate
Embassy discreetly confirming that GOJ has decided not send
official observer.

3. Please advise also if XX¥N¥% you aware any private Arab
lawyers who may be planning attend trial in unofficial capacity.

END RUSK |

y Tel. Ext. Telegraphic transmission and oe
u ffin Py dmg 1/3 /6 9 3235 classification approved by: NEA/ARN = Tale ott W . See lye

L/NEA - Mr. Nedsman

2

FORM

Classification

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,17,". UN 29.2 SAUL
I; Department of State TELEGRAM .

CONFIDENTIAL 253 |

PAGE 61 JIDDA 90026 9398542

22
ACTION 10 15

INFO NEA 13¢NSA B2sCIAE O4sD0DE 60sGPM G45H O2eINR B74 O3,NSE 10

P @4+RSC gisSP g2eSS 2OrUSIA 12ek Bl »/O96 Ww
ee ee ee ee ed eo 021894
R 0308052 JAN 69 .
FM AMEMBASSY JIDDA
TO SECSTATE WASHDC 4748
INFO USMISSION USUN NEW YORK

d

A
CONF EDEN TIAL stone zg\e!

v
SUBJ! BAROODY er

Ns
REF: uSUN 5 -\ Py. 9
. to
le BELIEVE REPRESENTATION TO SAG RE BAROODY'S STATEMENT QUITE
IN ORDER AND PREPARED TAKE UP MATTER WITH FONOFF WITH REQUEST IT
BE BROUGHT TO KING'S ATTENTION. AM CONFIDENT FAISAL DISAPPROVES
_-THIS. KINO OF STATEMENT. .

@e SUGGEST CARE BE TAKEN AVOID CHALLENGING BAROODY PUBLICLY+ ©
USG REPUTATION HERE THESE! DAYS IS SUCH THAT DOING SO: WILL: ONLY MAKE
HERO: OF HIM LOCALLY AND MAKE: HIM: MORE DIFFICULT CURBe REGRETTABLE
FACT IS THAT MANY SAUDIS HAVE: COME: TO VIEW SIRHAN: ACTION PRECISELY
IN LIGHT IN WHICH: BAROODY HAS SOUGHT TO CAST'IT*® GPeae ce

EILTs:

CONFIDENTIAL:
—)

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,18,"PS 2-/ JoRDAN-USSSTRAAN,
26u146
OUTGOING TELEGRAM Department of State SIRHAN BISBARA

INDICATE: [J coutect
(I CHARGE TO

ion

FOR OC/T USE ONLY

Swain] ACTION: Amconsul JERUSALE | 2 Dec6h 16 462

INFO: Amembassy TEL AVIV
"" AMMAN

STATE:

SUBJ: Investigation of Robert Kennedy Assassination

REF: Jerusalem 1841 —~ (5S 7-/ JokDAN-O5/ Syren id,

SIRPARM PISA ay

aft 8 #°

TPS O8C _|

>

DEPT has passed INFO contained REFTEL to Los Angeles

Police Department as well as interested Washington agencies.
2. DEPT notes (PARA 1 REFTEL) that Congen Off did not
inform Bishara Sirhan that questions originated with

Los Angeles police. We believe that in future Congen

and other posts that may receive requests for assistance

of this nature from Los Angeles Police Department should
inform person being questioned of origin of inquiry.

DEPT has requested Los Angeles Police Department to forward

any further inquiries to DEPT for transmission to posts, END,

RUSK

Drafted by:

00 el. Ext. Telegraphic transmission and
L/NEA:RHNeuman:eg / 5895 clattificetion approved by, L/NEA = Robert H. Neuman
Clenrancess = NEA/IAI - Mr. Pagane dig Justice - Mr. Fred M, Vinson, Jr.
NEA/ARAN- Mr. Paganelli fe"" (Copy)

BOSTON BY MYA, CONF IDENTIAL

Classification

FORM
Bas DS-322

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,19,"PS 71 Jee oAn vs SVR HAM)
Department of State SEKI IS HIRD

ELEGRAM

CONFIDENTIAL 214

4

PAGE @] JERUSA 61841] 3099232

le
ACTION L 63

39-0€-1/
[bp Ef BVO

INFO NEA 132 JUS @2sSY @3°FBI O1sSS 25+GPM O4sNSC 1GsINR @7,CIAE OB,

NSA @2sRSC Olof
113335
R 30081¢@2 NOV 68
FM AMCONSUL JERUSALEM
FO SECSTATE WASHDC 2967
INFO AMEMBASSY AMMAN
AMEMBASSY TEL AVIV

CONF IDENT I AL JERUSALEM 1841

INVESTIGATION OF RORERT KENNEDY ASSASSINATION

FOR L/NEA NEUMAN De Set eal
oO pa

“

REF: AMMAN 75933 STATE 278136

}+ CONGENOFF AND SENIOR LOCAL EMPLOYEE INTERVIEWED RISHARA SIRHAN
EVENING NOV 29+ SIRHAN FRIENOLYs MILDs APPARENTLY COOPERATIVE, BUT
VAGUE ON DATES AND NAMES*® CONGENOFF DID NOT RPT NOT INFORM HIM
QUESTIONS ORIGINATED WITH LOS ANGELES POLICE+ NO ONE ELSE waS
PRESENT+ QUESTIONS AND ANSWERS FOLLOWED TWENTY MINUTE CONVERSATION
ABOUT SIRHAN'S RECENT TRAVELS AND HIS VIEWSe

2e¢ SIRHAN SAID HE LIVED ABOUT TEN MONTHS IN PASADENA IN 1957 RUT
WAS OFTEN IN NEW YORKe HE THEN SHIFTED RESIDENCE TO 156 ALLEN
STREET, NEW YORK CITY» WHICH REMAINED HIS ADDRESS DURING PERIODS

IN UNITED STATES DOWN TO HIS LATEST DEPARTURE MARCH 1966¢ STRHAN
SAID HE WORKED ""FOR ABOUT THREE YEARS"" STARTING 1959 FOR WELBILT
CORPORATION (PERHAPS WELLBUILT CORP) WHICH HE SAID WAS CONSTRUCTING
STORES AND OTHER BUILDINGS. HE DID NOT GIVE WELBILT ADDRESS,

SIRHAN DESCRIBED HIS JOB AS ""DRILLER""s EXPLAINING HE USED vaRIOUS
HAND TOOLS AND MACYHINERY®

3e WHEN SIRHAN RETURNED TO UNITED STATES IN 1964 HE WAS REEMP) OYED
BY WELBILT CORP AND CONTINUED RESIDE AT 156 ALLEN STREET. HE
STATED THAT ""FOR A LITTLE WHILE’ HE WORKED AS A PLUMBER BUT
CANNOT REMEMBER CIRCUMSTANCES THIS EMPLOYMENTes HE PROUDLY DISPLAYED

() eg

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,20,": &
Y
ere, * a

Department of State vR ECD AN

CONFIDENTIAL

q,

PAGE @2 JERUSA @1841 3029232

CERTIFICATES AND COMMENDATIONS FROM BRITISH MANDATE OFFICIALS
REGARDING HIS FORMER WORK AS PIPE FITTER IN JERUSALEM,
REINFORCING CLAIM HE LOYAL, SKILLED WORKER.

4» CONGENOFF ASKED STRHAN IF HE COULD REMEMBER NAMES OF ANY C, OSE
FRIENDS FROM HIS YEARS IN NEW YORK. SIRHAN SAID TO CONTACT WELBILT
WHERE ""THE ENGINEERSs FOREMENs AND ESPECIALLY THE PERSONNEL OFFICE
KNOW ME WELL.""

S$ COMMENT! SIRHAN SEEMED FLATTERED aT CONSUL'S VISIT AND SPOKE AT
LENGTH OF HIS CHRISTIAN BELIEFS AND THE NEED FOR USG TO BRING
PEACE TO MIDDLE EAST AND RESTORE REFUGEES TO HOMESe HE SAID
NOTHING BITTER OR VIOLENT SUCH AS SOME PRESS aCCOUNTS HaD 7
ASCRIBED TO HIM DURING RECENT TOUR OF ARAB CAPITALSe HE SAIN HE
WOULD VERY MUCH LIKE TO GO TO UNITED STATES TO BE WITH SON AND
HELP HIM BUT HE LACKS SUFFICIENT FUNDS* CONGEN LOCAL WHO VISITED
SIRHAN FIVE MONTHS AGO IN CONNECTION EARLIER DEPT QUERY» NOTES
SIRHAN HAS APPARENTLY SPENT ABOUT 2208 DOLLARS ON IMPROVEMENTS TO
HIS HOME SINCE THEN.

GP-3 CAMPBELL

CONFIDENTIAL

xX

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,21,"PS TI DORDAN_USAIRAAY,
SIRHAN Bsnaes

Department of State TELEGRAM

LIMITED OFFICIAL USE 3
&,
PAGE ©] TEL AV 86173 16°9532

ar
ACTION NEA 15

SS 25+USTA 1?aNSA @2,RSR_ B12/HR8 WwW
~-Nee- 036924
R 1609252 “OV 68
FM AMEMPASSY TEL AVIV
TO SECSTATE WASHDC Kepe
INFOQ AMF 48 ASSY AMMAN
AMCONSUL JERUSALEM

INFO CYAE @%, ONDE 2%,GPM %yeH B2eINR A7elL B2sNSC 1H59P Ba4sROe atsSP -
—

LIMITED OFFICTaL USE TEL avVIV 6123
RBISHAWA SITRHA. LETTER TO AMBASSADGR

le ON NOVFMBER 15 AMBASSANOR RECEIVED LETTER FROM BISHARA
STRHAN FaTHER OF ACCUSED ASSASSIN SIZHAN BISHARA SIRHANe ELNER
STRHAN INVETGHS AGAINST ALLEGFD HARSH IMPRISONMENT HIS ""HEROIC""
SON» HE WONDER WHY AMERTCANSs WHO UPHELM HONOR AND DIGNITY

OWN COUNTRY 2Y KILLING INDIANS, BOMRING HIROSHIMA AND NORTH
VIETNAM ETC+ aRE CONSTOERED HFROES WHILF HIS SON WHO UPHELD
HONOR ARAB NATION IMPRYTSONEDe STRHAN ENDS DIATRIBE WITH

CALL FOR RELEASE OF SONe

@e EXISTENCE AND NATURE UF LETTER REPORTED IN NOVEMBER 13
JERUSALEM POST arRTICLE NOTING SIRHAN'S RETURN FROM MONTH
VISTT TO JORIAN, LERANTN® SYRIA AND KUWAIT IN UNSUCCESSFUL
ATTEMPT RATEL FUNDS TRAVEL WTO SONS TRIAL.

3e EMBASSY “OT REPEAT :OT PLANNING PEPLY LETTER*® COPY AND IN«

FORMAL TRANSLATION CF sHICH wILL BE POUCHED DFPARTMENT(NEA,/
TA] }« BARROUR

LIMITED OFFICI:L USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,22,"h PS 7-/ JORDAN- USS S/RHAN,

Y 278136,

IPHAW LISA As
Va

FIDENTIAL / J

Classification (7 7

Origin ACTION: Amconsul JERUSALEM PRIORITY } G Nov 68 3 Olz

INFO: : Amembassy AMMAN
"" TEL AVIV

OUTGOING TELEGRAM Department of State ;

INDICATE: (J couect
CO CHARGE TO

us

OR oc!lT

F

STATE: pS TT Sar pnrn Uo.

“a
Jerusalem 1831; Amman 7593

DEPT has no objection CONGEN interviewing Bishara Sirhan as

9S/$LE

proposed reftel. Request, however, that you forward results
of interview to DEPT attention L/NEA Neuman rather than
ending response directly to Chief Reddin. FYI: DEPT

ishes to consult with Justice Department on all ape

aspects this and related inquiries. END FYI.

Dratted by: 11/26/68 Tel. Ext. | Telegraphic transmission and
L/NEA:RHNeuman:eg / 5895 | ctasstication approved by: L/NEA - Robert H. Neuman

Cearances NEA/ARN - Mr. Paganelli,, Justice Department - Mr. Fred M, Vinson, Jr.
NEA/IAI - Mr. Sterner y- AEREXXAREH AXE BHA XXXERERXX (info. he

CONFIDENT TAL

~ Classificati
FORM 5 329 C assifica ion

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
